803;409;394;843;299;544;726;257;469;0.72;1.38;0.84;1.19
476;310;166;517;252;265;445;217;228;0.63;1.6;0.73;1.37
1273;428;845;1497;330;1167;1290;284;1006;0.72;1.38;0.84;1.19
605;338;267;704;311;393;606;268;338;0.68;1.47;0.79;1.27
902;434;468;1280;310;970;1103;267;836;0.48;2.07;0.56;1.79
578;340;238;601;285;316;518;245;273;0.75;1.33;0.87;1.15
584;411;173;583;309;274;502;266;236;0.63;1.58;0.73;1.36
1231;354;877;1646;333;1313;1418;287;1131;0.67;1.5;0.78;1.29
872;395;477;2499;333;2166;2154;287;1867;0.22;4.54;0.26;3.91
705;319;386;866;266;600;746;229;517;0.64;1.55;0.75;1.34
648;411;237;695;327;368;599;281;318;0.64;1.55;0.75;1.34
507;338;169;533;280;253;459;241;218;0.67;1.5;0.78;1.29
451;332;119;300;191;109;258;164;94;1.09;0.92;1.27;0.79
382;295;87;255;180;75;219;155;64;1.16;0.86;1.36;0.74
1097;346;751;989;221;768;852;190;662;0.98;1.02;1.13;0.88
390;313;77;254;178;76;218;153;65;1.01;0.99;1.18;0.84
626;307;319;493;190;303;424;163;261;1.05;0.95;1.22;0.82
386;296;90;259;187;72;223;161;62;1.25;0.8;1.45;0.69
536;339;197;379;188;191;326;162;164;1.03;0.97;1.2;0.83
511;315;196;361;179;182;311;154;157;1.08;0.93;1.25;0.8
551;337;214;432;191;241;372;164;208;0.89;1.13;1.03;0.97
507;301;206;388;187;201;334;161;173;1.02;0.98;1.19;0.84
602;320;282;488;193;295;420;166;254;0.96;1.05;1.11;0.9
503;311;192;348;176;172;299;151;148;1.12;0.9;1.3;0.77
959;390;569;651;302;349;561;260;301;1.63;0.61;1.89;0.53
871;324;547;1134;301;833;977;259;718;0.66;1.52;0.76;1.31
507;396;111;596;291;305;513;250;263;0.36;2.75;0.42;2.37
576;315;261;743;277;466;640;238;402;0.56;1.79;0.65;1.54
567;379;188;616;329;287;531;283;248;0.66;1.53;0.76;1.32
650;334;316;737;281;456;635;242;393;0.69;1.44;0.8;1.24
628;364;264;713;339;374;614;292;322;0.71;1.42;0.82;1.22
620;341;279;687;307;380;592;264;328;0.73;1.36;0.85;1.18
529;368;161;613;291;322;528;250;278;0.5;2;0.58;1.73
620;365;255;592;311;281;510;268;242;0.91;1.1;1.05;0.95
524;354;170;595;296;299;512;255;257;0.57;1.76;0.66;1.51
614;338;276;703;259;444;605;223;382;0.62;1.61;0.72;1.38
532;346;186;354;188;166;305;162;143;1.12;0.89;1.3;0.77
498;302;196;366;182;184;315;156;159;1.07;0.94;1.23;0.81
509;308;201;361;196;165;311;168;143;1.22;0.82;1.41;0.71
485;315;170;348;180;168;299;155;144;1.01;0.99;1.18;0.85
595;325;270;458;199;259;394;171;223;1.04;0.96;1.21;0.83
462;302;160;324;168;156;279;144;135;1.03;0.97;1.19;0.84
481;302;179;320;199;121;275;171;104;1.48;0.68;1.72;0.58
463;309;154;337;196;141;290;168;122;1.09;0.92;1.26;0.79
471;321;150;321;177;144;276;152;124;1.04;0.96;1.21;0.83
465;302;163;344;181;163;296;156;140;1;1;1.16;0.86
499;311;188;347;192;155;299;165;134;1.21;0.82;1.4;0.71
470;317;153;316;192;124;272;165;107;1.23;0.81;1.43;0.7
448;330;118;472;291;181;406;250;156;0.65;1.53;0.76;1.32
