-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1216;784;432;692;309;383;759;339;420;1.13;0.89;1.03;0.97
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1233;820;413;713;327;386;782;359;423;1.07;0.93;0.98;1.02
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1255;784;471;761;317;444;835;348;487;1.06;0.94;0.97;1.03
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1457;775;682;916;318;598;1005;349;656;1.14;0.88;1.04;0.96
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
2163;837;1326;2103;325;1778;2309;356;1953;0.75;1.34;0.68;1.47
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1231;785;446;663;309;354;728;339;389;1.26;0.79;1.15;0.87
1979;1377;602;874;328;546;959;360;599;1.1;0.91;1.01;1
1130;762;368;482;238;244;529;261;268;1.51;0.66;1.37;0.73
3700;1414;2286;2679;349;2330;2941;383;2558;0.98;1.02;0.89;1.12
1220;749;471;596;236;360;654;259;395;1.31;0.76;1.19;0.84
3559;1357;2202;2460;330;2130;2701;362;2339;1.03;0.97;0.94;1.06
1469;748;721;753;243;510;826;266;560;1.41;0.71;1.29;0.78
2038;1377;661;923;336;587;1013;368;645;1.13;0.89;1.02;0.98
1446;796;650;728;250;478;799;274;525;1.36;0.74;1.24;0.81
3862;1385;2477;4472;335;4137;4910;367;4543;0.6;1.67;0.55;1.83
4308;783;3525;4785;266;4519;5254;292;4962;0.78;1.28;0.71;1.41
2036;1392;644;896;323;573;983;354;629;1.12;0.89;1.02;0.98
1408;808;600;777;260;517;853;285;568;1.16;0.86;1.06;0.95
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1868;841;1027;1155;341;814;1268;374;894;1.26;0.79;1.15;0.87
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1333;820;513;608;334;274;667;366;301;1.87;0.53;1.7;0.59
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1633;811;822;1130;326;804;1240;357;883;1.02;0.98;0.93;1.07
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1496;765;731;946;337;609;1038;370;668;1.2;0.83;1.09;0.91
-1;-1;0;-1;-1;0;-1;-1;0;0;0;0;0
1745;820;925;1216;335;881;1335;367;968;1.05;0.95;0.96;1.05
2618;1475;1143;1749;418;1331;1920;458;1462;0.86;1.16;0.78;1.28
1353;812;541;781;309;472;857;339;518;1.15;0.87;1.04;0.96
2123;1424;699;783;315;468;859;345;514;1.49;0.67;1.36;0.74
1559;773;786;779;244;535;855;267;588;1.47;0.68;1.34;0.75
1945;1482;463;584;321;263;641;352;289;1.76;0.57;1.6;0.62
1191;782;409;455;234;221;499;256;243;1.85;0.54;1.68;0.59
2026;1454;572;846;323;523;928;354;574;1.09;0.91;1;1
1544;785;759;844;247;597;926;271;655;1.27;0.79;1.16;0.86
1968;1395;573;921;304;617;1011;333;678;0.93;1.08;0.85;1.18
1102;761;341;468;232;236;513;254;259;1.44;0.69;1.32;0.76
1755;1298;457;637;297;340;699;326;373;1.34;0.74;1.23;0.82
1352;737;615;696;234;462;764;256;508;1.33;0.75;1.21;0.83
1831;1311;520;743;311;432;815;341;474;1.2;0.83;1.1;0.91
1613;781;832;951;237;714;1044;260;784;1.17;0.86;1.06;0.94
1994;1425;569;812;395;417;891;433;458;1.36;0.73;1.24;0.8
1146;811;335;627;312;315;688;342;346;1.06;0.94;0.97;1.03
2539;1419;1120;1840;434;1406;2020;476;1544;0.8;1.26;0.73;1.38
1002;796;206;469;313;156;514;343;171;1.32;0.76;1.2;0.83
3589;1453;2136;3251;424;2827;3569;465;3104;0.76;1.32;0.69;1.45
