433;247;186;417;234;183;435;244;191;1.02;0.98;0.97;1.03
327;247;80;359;261;98;375;272;103;0.82;1.23;0.78;1.29
1134;270;864;1104;279;825;1154;291;863;1.05;0.95;1;1
377;261;116;394;268;126;411;280;131;0.92;1.09;0.89;1.13
794;242;552;779;273;506;814;285;529;1.09;0.92;1.04;0.96
420;242;178;425;257;168;444;268;176;1.06;0.94;1.01;0.99
372;252;120;391;253;138;408;264;144;0.87;1.15;0.83;1.2
630;223;407;633;280;353;661;292;369;1.15;0.87;1.1;0.91
1154;256;898;2192;281;1911;2291;293;1998;0.47;2.13;0.45;2.22
648;260;388;820;257;563;857;268;589;0.69;1.45;0.66;1.52
418;243;175;419;258;161;438;269;169;1.09;0.92;1.04;0.97
378;237;141;439;269;170;459;281;178;0.83;1.21;0.79;1.26
366;245;121;373;247;126;389;258;131;0.96;1.04;0.92;1.08
322;232;90;330;248;82;345;259;86;1.1;0.91;1.05;0.96
738;256;482;681;246;435;712;257;455;1.11;0.9;1.06;0.94
332;248;84;349;269;80;364;281;83;1.05;0.95;1.01;0.99
349;226;123;356;235;121;372;245;127;1.02;0.98;0.97;1.03
361;240;121;359;254;105;375;265;110;1.15;0.87;1.1;0.91
356;246;110;381;261;120;398;272;126;0.92;1.09;0.87;1.15
403;247;156;387;256;131;404;267;137;1.19;0.84;1.14;0.88
586;244;342;771;251;520;806;262;544;0.66;1.52;0.63;1.59
546;249;297;725;268;457;758;280;478;0.65;1.54;0.62;1.61
472;259;213;459;269;190;479;281;198;1.12;0.89;1.08;0.93
488;241;247;554;255;299;579;266;313;0.83;1.21;0.79;1.27
582;263;319;556;255;301;581;266;315;1.06;0.94;1.01;0.99
658;271;387;646;291;355;675;304;371;1.09;0.92;1.04;0.96
480;244;236;495;283;212;517;295;222;1.11;0.9;1.06;0.94
392;259;133;387;261;126;404;272;132;1.06;0.95;1.01;0.99
377;264;113;384;242;142;401;253;148;0.8;1.26;0.76;1.31
466;243;223;437;259;178;456;270;186;1.25;0.8;1.2;0.83
408;253;155;412;264;148;430;276;154;1.05;0.95;1.01;0.99
487;254;233;448;263;185;468;274;194;1.26;0.79;1.2;0.83
432;251;181;430;257;173;449;268;181;1.05;0.96;1;1
480;252;228;462;250;212;483;261;222;1.08;0.93;1.03;0.97
426;254;172;414;252;162;432;263;169;1.06;0.94;1.02;0.98
447;266;181;428;241;187;447;251;196;0.97;1.03;0.92;1.08
494;249;245;441;265;176;461;277;184;1.39;0.72;1.33;0.75
460;237;223;435;247;188;454;258;196;1.19;0.84;1.14;0.88
401;250;151;381;258;123;398;269;129;1.23;0.81;1.17;0.85
374;238;136;374;242;132;391;253;138;1.03;0.97;0.99;1.01
400;247;153;390;262;128;407;273;134;1.2;0.84;1.14;0.88
394;238;156;370;253;117;386;264;122;1.33;0.75;1.28;0.78
392;233;159;377;244;133;394;255;139;1.2;0.84;1.14;0.87
379;232;147;364;242;122;380;253;127;1.2;0.83;1.16;0.86
397;246;151;384;251;133;401;262;139;1.14;0.88;1.09;0.92
349;235;114;352;248;104;368;259;109;1.1;0.91;1.05;0.96
423;245;178;392;261;131;409;272;137;1.36;0.74;1.3;0.77
352;255;97;364;257;107;380;268;112;0.91;1.1;0.87;1.15
331;232;99;357;284;73;373;296;77;1.36;0.74;1.29;0.78
414;233;181;432;273;159;451;285;166;1.14;0.88;1.09;0.92
376;238;138;378;256;122;395;267;128;1.13;0.88;1.08;0.93
327;234;93;353;244;109;369;255;114;0.85;1.17;0.82;1.23
569;259;310;530;266;264;554;278;276;1.17;0.85;1.12;0.89
1069;258;811;1089;275;814;1138;287;851;1;1;0.95;1.05
766;242;524;720;269;451;752;281;471;1.16;0.86;1.11;0.9
336;240;96;374;267;107;391;279;112;0.9;1.11;0.86;1.17
426;260;166;424;265;159;443;277;166;1.04;0.96;1;1
729;249;480;709;282;427;741;294;447;1.12;0.89;1.07;0.93
336;249;87;343;236;107;358;246;112;0.81;1.23;0.78;1.29
387;259;128;376;275;101;393;287;106;1.27;0.79;1.21;0.83
419;251;168;386;243;143;403;254;149;1.17;0.85;1.13;0.89
410;244;166;389;253;136;406;264;142;1.22;0.82;1.17;0.86
977;261;716;879;274;605;919;286;633;1.18;0.84;1.13;0.88
338;248;90;336;250;86;351;261;90;1.05;0.96;1;1
565;223;342;527;263;264;551;274;277;1.3;0.77;1.23;0.81
319;242;77;335;247;88;350;258;92;0.88;1.14;0.84;1.19
348;244;104;346;252;94;361;263;98;1.11;0.9;1.06;0.94
365;231;134;378;239;139;395;249;146;0.96;1.04;0.92;1.09
397;243;154;369;231;138;385;241;144;1.12;0.9;1.07;0.94
431;246;185;409;250;159;427;261;166;1.16;0.86;1.11;0.9
356;241;115;345;255;90;360;266;94;1.28;0.78;1.22;0.82
334;250;84;341;258;83;356;269;87;1.01;0.99;0.97;1.04
21458;305;21153;491;280;211;513;292;221;100.25;0.01;95.71;0.01
476;241;235;489;278;211;511;290;221;1.11;0.9;1.06;0.94
770;276;494;2591;297;2294;2709;310;2399;0.22;4.64;0.21;4.86
469;241;228;472;262;210;493;273;220;1.09;0.92;1.04;0.96
453;250;203;338;257;81;353;268;85;2.51;0.4;2.39;0.42
481;250;231;486;256;230;508;267;241;1;1;0.96;1.04
920;273;647;4166;321;3845;4355;335;4020;0.17;5.94;0.16;6.21
470;262;208;448;261;187;468;272;196;1.11;0.9;1.06;0.94
397;244;153;428;249;179;447;260;187;0.85;1.17;0.82;1.22
526;243;283;512;267;245;535;279;256;1.16;0.87;1.11;0.9
365;245;120;391;245;146;408;256;152;0.82;1.22;0.79;1.27
451;255;196;455;270;185;475;282;193;1.06;0.94;1.02;0.98
23411;278;23133;469;248;221;490;259;231;104.67;0.01;100.14;0.01
11127;255;10872;448;269;179;468;281;187;60.74;0.02;58.14;0.02
816;269;547;2341;263;2078;2447;274;2173;0.26;3.8;0.25;3.97
641;270;371;1770;273;1497;1850;285;1565;0.25;4.04;0.24;4.22
24556;303;24253;412;257;155;430;268;162;156.47;0.01;149.71;0.01
16623;283;16340;450;257;193;470;268;202;84.66;0.01;80.89;0.01
591;269;322;1768;246;1522;1848;257;1591;0.21;4.73;0.2;4.94
692;253;439;2081;291;1790;2175;304;1871;0.25;4.08;0.23;4.26
413;253;160;389;244;145;406;255;151;1.1;0.91;1.06;0.94
506;234;272;953;264;689;996;276;720;0.39;2.53;0.38;2.65
351;250;101;370;253;117;386;264;122;0.86;1.16;0.83;1.21
422;233;189;405;256;149;423;267;156;1.27;0.79;1.21;0.83
468;243;225;547;255;292;571;266;305;0.77;1.3;0.74;1.36
1175;275;900;1158;289;869;1210;302;908;1.04;0.97;0.99;1.01
5114;272;4842;2707;302;2405;2830;315;2515;2.01;0.5;1.93;0.52
8800;285;8515;12985;293;12692;13576;306;13270;0.67;1.49;0.64;1.56
8199;275;7924;14236;324;13912;14884;338;14546;0.57;1.76;0.54;1.84
1460;275;1185;1303;291;1012;1362;304;1058;1.17;0.85;1.12;0.89
1726;290;1436;2972;326;2646;3107;340;2767;0.54;1.84;0.52;1.93
1285;264;1021;870;290;580;909;303;606;1.76;0.57;1.68;0.59
960;278;682;1560;283;1277;1631;295;1336;0.53;1.87;0.51;1.96
956;262;694;908;308;600;949;322;627;1.16;0.86;1.11;0.9
2220;265;1955;1369;293;1076;1431;306;1125;1.82;0.55;1.74;0.58
776;270;506;1055;306;749;1103;319;784;0.68;1.48;0.65;1.55
472;248;224;538;243;295;562;254;308;0.76;1.32;0.73;1.38
555;250;305;460;250;210;480;261;219;1.45;0.69;1.39;0.72
1521;259;1262;3353;254;3099;3505;265;3240;0.41;2.46;0.39;2.57
426;246;180;505;238;267;528;248;280;0.67;1.48;0.64;1.56
487;241;246;462;264;198;483;276;207;1.24;0.8;1.19;0.84
946;250;696;589;262;327;615;273;342;2.13;0.47;2.04;0.49
495;256;239;443;239;204;463;249;214;1.17;0.85;1.12;0.9
1162;259;903;1511;271;1240;1579;283;1296;0.73;1.37;0.7;1.44
901;258;643;627;261;366;655;272;383;1.76;0.57;1.68;0.6
2648;284;2364;1151;255;896;1203;266;937;2.64;0.38;2.52;0.4
546;266;280;419;271;148;438;283;155;1.89;0.53;1.81;0.55
1065;251;814;551;260;291;576;271;305;2.8;0.36;2.67;0.37
1541;271;1270;1390;286;1104;1453;299;1154;1.15;0.87;1.1;0.91
692;258;434;702;288;414;733;301;432;1.05;0.95;1;1
725;265;460;1471;286;1185;1538;299;1239;0.39;2.58;0.37;2.69
2981;285;2696;4438;316;4122;4640;330;4310;0.65;1.53;0.63;1.6
2130;259;1871;1817;277;1540;1899;289;1610;1.21;0.82;1.16;0.86
1136;271;865;1503;260;1243;1571;271;1300;0.7;1.44;0.67;1.5
1206;281;925;1647;278;1369;1722;290;1432;0.68;1.48;0.65;1.55
1011;300;711;1136;309;827;1187;323;864;0.86;1.16;0.82;1.22
826;268;558;958;259;699;1001;270;731;0.8;1.25;0.76;1.31
695;278;417;645;294;351;674;307;367;1.19;0.84;1.14;0.88
500;246;254;458;279;179;478;291;187;1.42;0.7;1.36;0.74
3743;289;3454;3506;279;3227;3665;291;3374;1.07;0.93;1.02;0.98
1317;265;1052;663;265;398;693;277;416;2.64;0.38;2.53;0.4
540;263;277;454;269;185;474;281;193;1.5;0.67;1.44;0.7
4740;274;4466;4635;277;4358;4846;289;4557;1.02;0.98;0.98;1.02
983;262;721;865;282;583;904;294;610;1.24;0.81;1.18;0.85
1611;253;1358;1254;287;967;1311;300;1011;1.4;0.71;1.34;0.74
1200;252;948;1452;288;1164;1518;301;1217;0.81;1.23;0.78;1.28
1707;290;1417;1447;289;1158;1512;302;1210;1.22;0.82;1.17;0.85
570;260;310;494;265;229;516;277;239;1.35;0.74;1.3;0.77
2359;282;2077;2555;274;2281;2671;286;2385;0.91;1.1;0.87;1.15
859;262;597;894;236;658;934;246;688;0.91;1.1;0.87;1.15
645;237;408;549;269;280;574;281;293;1.46;0.69;1.39;0.72
583;271;312;493;258;235;515;269;246;1.33;0.75;1.27;0.79
350;232;118;391;245;146;408;256;152;0.81;1.24;0.78;1.29
1504;285;1219;2019;278;1741;2110;290;1820;0.7;1.43;0.67;1.49
1003;279;724;1123;296;827;1174;309;865;0.88;1.14;0.84;1.19
1972;247;1725;2811;267;2544;2939;279;2660;0.68;1.47;0.65;1.54
1118;269;849;860;280;580;899;292;607;1.46;0.68;1.4;0.71
1051;253;798;1211;285;926;1266;297;969;0.86;1.16;0.82;1.21
559;263;296;525;270;255;548;282;266;1.16;0.86;1.11;0.9
1148;279;869;1036;295;741;1083;308;775;1.17;0.85;1.12;0.89
673;263;410;610;268;342;637;280;357;1.2;0.83;1.15;0.87
1929;272;1657;3482;278;3204;3640;290;3350;0.52;1.93;0.49;2.02
1328;255;1073;3632;298;3334;3797;311;3486;0.32;3.11;0.31;3.25
1638;273;1365;3005;285;2720;3141;297;2844;0.5;1.99;0.48;2.08
543;239;304;495;243;252;517;254;263;1.21;0.83;1.16;0.87
403;253;150;385;261;124;402;272;130;1.21;0.83;1.15;0.87
750;256;494;728;269;459;761;281;480;1.08;0.93;1.03;0.97
376;249;127;369;246;123;385;257;128;1.03;0.97;0.99;1.01
715;245;470;468;273;195;489;285;204;2.41;0.41;2.3;0.43
432;253;179;400;251;149;418;262;156;1.2;0.83;1.15;0.87
635;266;369;581;272;309;607;284;323;1.19;0.84;1.14;0.88
1145;273;872;752;287;465;786;300;486;1.88;0.53;1.79;0.56
1078;265;813;620;272;348;648;284;364;2.34;0.43;2.23;0.45
521;270;251;521;255;266;544;266;278;0.94;1.06;0.9;1.11
475;259;216;422;257;165;441;268;173;1.31;0.76;1.25;0.8
4554;263;4291;6950;289;6661;7266;302;6964;0.64;1.55;0.62;1.62
382;244;138;371;236;135;387;246;141;1.02;0.98;0.98;1.02
2143;272;1871;2369;317;2052;2476;331;2145;0.91;1.1;0.87;1.15
913;264;649;730;296;434;763;309;454;1.5;0.67;1.43;0.7
