613;372;241;450;263;187;409;239;170;1.29;0.78;1.42;0.71
568;404;164;416;261;155;378;237;141;1.06;0.95;1.16;0.86
611;382;229;472;263;209;429;239;190;1.1;0.91;1.21;0.83
566;415;151;397;264;133;361;240;121;1.14;0.88;1.25;0.8
954;394;560;845;271;574;769;246;523;0.98;1.02;1.07;0.93
646;423;223;491;263;228;447;239;208;0.98;1.02;1.07;0.93
659;435;224;478;298;180;435;271;164;1.24;0.8;1.37;0.73
1224;458;766;1175;291;884;1070;265;805;0.87;1.15;0.95;1.05
931;430;501;1034;287;747;941;261;680;0.67;1.49;0.74;1.36
979;431;548;926;285;641;843;259;584;0.85;1.17;0.94;1.07
730;427;303;557;295;262;507;268;239;1.16;0.86;1.27;0.79
584;412;172;444;297;147;404;270;134;1.17;0.85;1.28;0.78
998;439;559;886;290;596;807;264;543;0.94;1.07;1.03;0.97
564;414;150;387;263;124;352;239;113;1.21;0.83;1.33;0.75
1831;446;1385;1570;287;1283;1430;261;1169;1.08;0.93;1.18;0.84
575;428;147;388;272;116;353;247;106;1.27;0.79;1.39;0.72
745;418;327;550;264;286;500;240;260;1.14;0.87;1.26;0.8
645;416;229;457;264;193;416;240;176;1.19;0.84;1.3;0.77
944;437;507;739;273;466;673;248;425;1.09;0.92;1.19;0.84
848;415;433;714;303;411;650;276;374;1.05;0.95;1.16;0.86
1051;433;618;903;271;632;822;246;576;0.98;1.02;1.07;0.93
948;432;516;1011;289;722;920;263;657;0.71;1.4;0.79;1.27
1223;439;784;1019;269;750;928;245;683;1.05;0.96;1.15;0.87
559;378;181;372;250;122;338;227;111;1.48;0.67;1.63;0.61
693;406;287;528;280;248;480;255;225;1.16;0.86;1.28;0.78
851;413;438;720;302;418;655;275;380;1.05;0.95;1.15;0.87
601;431;170;417;281;136;379;255;124;1.25;0.8;1.37;0.73
677;417;260;540;282;258;491;256;235;1.01;0.99;1.11;0.9
709;401;308;538;295;243;490;268;222;1.27;0.79;1.39;0.72
872;418;454;709;298;411;645;271;374;1.1;0.91;1.21;0.82
690;411;279;517;273;244;470;248;222;1.14;0.87;1.26;0.8
1016;423;593;859;273;586;782;248;534;1.01;0.99;1.11;0.9
721;407;314;562;290;272;511;264;247;1.15;0.87;1.27;0.79
1083;453;630;1022;270;752;930;245;685;0.84;1.19;0.92;1.09
751;433;318;596;277;319;542;252;290;1;1;1.1;0.91
872;450;422;709;280;429;645;255;390;0.98;1.02;1.08;0.92
885;436;449;665;263;402;605;239;366;1.12;0.9;1.23;0.82
788;428;360;568;262;306;517;238;279;1.18;0.85;1.29;0.78
686;440;246;444;275;169;404;250;154;1.46;0.69;1.6;0.63
644;450;194;417;271;146;379;246;133;1.33;0.75;1.46;0.69
779;441;338;603;270;333;549;245;304;1.02;0.99;1.11;0.9
781;417;364;584;271;313;531;246;285;1.16;0.86;1.28;0.78
672;407;265;477;262;215;434;238;196;1.23;0.81;1.35;0.74
672;429;243;492;280;212;448;255;193;1.15;0.87;1.26;0.79
689;436;253;491;258;233;447;235;212;1.09;0.92;1.19;0.84
709;419;290;514;277;237;468;252;216;1.22;0.82;1.34;0.74
787;454;333;577;253;324;525;230;295;1.03;0.97;1.13;0.89
818;434;384;635;274;361;578;249;329;1.06;0.94;1.17;0.86
587;425;162;433;293;140;394;266;128;1.16;0.86;1.27;0.79
647;396;251;508;254;254;462;231;231;0.99;1.01;1.09;0.92
637;427;210;470;285;185;428;259;169;1.14;0.88;1.24;0.8
624;394;230;463;276;187;421;251;170;1.23;0.81;1.35;0.74
654;414;240;513;280;233;467;255;212;1.03;0.97;1.13;0.88
1865;404;1461;1853;299;1554;1687;272;1415;0.94;1.06;1.03;0.97
2000;419;1581;2176;294;1882;1982;267;1715;0.84;1.19;0.92;1.08
572;410;162;411;285;126;374;259;115;1.29;0.78;1.41;0.71
679;430;249;493;249;244;449;226;223;1.02;0.98;1.12;0.9
763;422;341;608;299;309;553;272;281;1.1;0.91;1.21;0.82
590;431;159;363;274;89;330;249;81;1.79;0.56;1.96;0.51
628;428;200;391;276;115;356;251;105;1.74;0.57;1.9;0.53
724;430;294;521;262;259;474;238;236;1.14;0.88;1.25;0.8
847;440;407;622;246;376;566;224;342;1.08;0.92;1.19;0.84
1031;424;607;816;272;544;743;247;496;1.12;0.9;1.22;0.82
597;428;169;391;253;138;356;230;126;1.22;0.82;1.34;0.75
793;413;380;616;261;355;561;237;324;1.07;0.93;1.17;0.85
631;437;194;420;255;165;382;232;150;1.18;0.85;1.29;0.77
578;434;144;367;249;118;334;226;108;1.22;0.82;1.33;0.75
713;405;308;528;257;271;480;234;246;1.14;0.88;1.25;0.8
727;434;293;505;256;249;460;233;227;1.18;0.85;1.29;0.77
642;425;217;443;274;169;403;249;154;1.28;0.78;1.41;0.71
656;456;200;375;261;114;341;237;104;1.75;0.57;1.92;0.52
584;433;151;372;251;121;338;228;110;1.25;0.8;1.37;0.73
30854;522;30332;588;277;311;535;252;283;97.53;0.01;107.18;0.01
844;422;422;681;263;418;620;239;381;1.01;0.99;1.11;0.9
1656;445;1211;5972;310;5662;5439;282;5157;0.21;4.68;0.23;4.26
715;419;296;541;277;264;492;252;240;1.12;0.89;1.23;0.81
1040;405;635;370;266;104;337;242;95;6.11;0.16;6.68;0.15
831;427;404;667;276;391;607;251;356;1.03;0.97;1.13;0.88
