1928;1052;876;1070;275;795;1204;309;895;1.1;0.91;0.98;1.02
1542;1232;310;517;359;158;582;404;178;1.96;0.51;1.74;0.57
3146;1121;2025;2357;297;2060;2654;334;2320;0.98;1.02;0.87;1.15
1957;1327;630;840;342;498;945;385;560;1.27;0.79;1.12;0.89
2776;1162;1614;1952;307;1645;2198;345;1853;0.98;1.02;0.87;1.15
2607;1305;1302;1538;373;1165;1731;420;1311;1.12;0.89;0.99;1.01
1894;1101;793;955;293;662;1075;329;746;1.2;0.83;1.06;0.94
2452;1451;1001;1060;359;701;1193;404;789;1.43;0.7;1.27;0.79
3379;1117;2262;3601;330;3271;4055;371;3684;0.69;1.45;0.61;1.63
5013;1617;3396;4581;381;4200;5158;429;4729;0.81;1.24;0.72;1.39
1646;1133;513;655;302;353;737;340;397;1.45;0.69;1.29;0.77
2353;1286;1067;1151;365;786;1296;411;885;1.36;0.74;1.21;0.83
1382;977;405;443;230;213;498;259;239;1.9;0.53;1.69;0.59
1440;1231;209;339;217;122;381;244;137;1.71;0.58;1.53;0.66
3865;1049;2816;2782;260;2522;3132;292;2840;1.12;0.9;0.99;1.01
2166;1207;959;370;221;149;416;248;168;6.44;0.16;5.71;0.18
1514;1080;434;526;239;287;592;269;323;1.51;0.66;1.34;0.74
1420;1217;203;316;220;96;355;247;108;2.11;0.47;1.88;0.53
1625;1054;571;664;228;436;747;256;491;1.31;0.76;1.16;0.86
1419;1221;198;338;236;102;380;265;115;1.94;0.52;1.72;0.58
2118;1220;898;1179;238;941;1327;268;1059;0.95;1.05;0.85;1.18
1719;1185;534;807;230;577;908;259;649;0.93;1.08;0.82;1.22
1843;1224;619;544;227;317;612;255;357;1.95;0.51;1.73;0.58
1449;1175;274;375;235;140;422;264;158;1.96;0.51;1.73;0.58
1941;1161;780;907;337;570;1021;379;642;1.37;0.73;1.21;0.82
2430;1442;988;1133;382;751;1275;430;845;1.32;0.76;1.17;0.86
2046;1266;780;827;344;483;931;387;544;1.61;0.62;1.43;0.7
2127;1399;728;756;406;350;851;457;394;2.08;0.48;1.85;0.54
1943;1266;677;710;321;389;799;361;438;1.74;0.57;1.55;0.65
2191;1430;761;951;421;530;1070;474;596;1.44;0.7;1.28;0.78
1912;1262;650;722;336;386;813;378;435;1.68;0.59;1.49;0.67
2303;1513;790;902;394;508;1015;443;572;1.56;0.64;1.38;0.72
2106;1416;690;771;339;432;868;381;487;1.6;0.63;1.42;0.71
2259;1454;805;827;373;454;931;420;511;1.77;0.56;1.58;0.63
2092;1452;640;804;369;435;905;415;490;1.47;0.68;1.31;0.77
2248;1601;647;778;369;409;876;415;461;1.58;0.63;1.4;0.71
1905;1211;694;742;252;490;835;283;552;1.42;0.71;1.26;0.8
1467;1212;255;412;236;176;463;265;198;1.45;0.69;1.29;0.78
1653;1373;280;429;243;186;483;273;210;1.51;0.66;1.33;0.75
1558;1163;395;443;245;198;498;275;223;1.99;0.5;1.77;0.56
1704;1328;376;546;225;321;614;253;361;1.17;0.85;1.04;0.96
1610;1130;480;574;225;349;646;253;393;1.38;0.73;1.22;0.82
1665;1329;336;443;230;213;498;259;239;1.58;0.63;1.41;0.71
1284;1038;246;354;218;136;398;245;153;1.81;0.55;1.61;0.62
1624;1290;334;383;227;156;431;255;176;2.14;0.47;1.9;0.53
1057;665;392;509;225;284;573;253;320;1.38;0.72;1.23;0.82
1827;1317;510;575;230;345;647;259;388;1.48;0.68;1.31;0.76
822;660;162;333;233;100;375;262;113;1.62;0.62;1.43;0.7
1563;1261;302;489;333;156;550;375;175;1.94;0.52;1.73;0.58
2068;1545;523;762;363;399;858;408;450;1.31;0.76;1.16;0.86
1610;1194;416;604;312;292;680;351;329;1.42;0.7;1.26;0.79
1936;1561;375;518;374;144;583;421;162;2.6;0.38;2.31;0.43
1889;1237;652;888;323;565;1000;363;637;1.15;0.87;1.02;0.98
5320;1580;3740;4423;399;4024;4980;449;4531;0.93;1.08;0.83;1.21
2065;1284;781;912;320;592;1027;360;667;1.32;0.76;1.17;0.85
2140;1570;570;746;428;318;840;481;359;1.79;0.56;1.59;0.63
1796;1254;542;683;307;376;769;345;424;1.44;0.69;1.28;0.78
2507;1584;923;1171;397;774;1318;447;871;1.19;0.84;1.06;0.94
1478;1149;329;422;309;113;475;347;128;2.91;0.34;2.57;0.39
2039;1519;520;581;382;199;654;430;224;2.61;0.38;2.32;0.43
1649;1274;375;484;245;239;545;275;270;1.57;0.64;1.39;0.72
962;687;275;494;208;286;556;234;322;0.96;1.04;0.85;1.17
2911;1363;1548;1706;248;1458;1921;279;1642;1.06;0.94;0.94;1.06
816;653;163;307;195;112;345;219;126;1.46;0.69;1.29;0.77
2604;1279;1325;1382;246;1136;1556;277;1279;1.17;0.86;1.04;0.97
862;643;219;362;217;145;407;244;163;1.51;0.66;1.34;0.74
1507;1208;299;410;229;181;461;257;204;1.65;0.61;1.47;0.68
918;654;264;415;213;202;467;239;228;1.31;0.77;1.16;0.86
1604;1231;373;408;236;172;459;265;194;2.17;0.46;1.92;0.52
1153;655;498;641;208;433;721;234;487;1.15;0.87;1.02;0.98
1672;1305;367;326;223;103;367;251;116;3.56;0.28;3.16;0.32
795;625;170;303;206;97;341;231;110;1.75;0.57;1.55;0.65
35114;1332;33782;840;331;509;945;372;573;66.37;0.02;58.96;0.02
1495;950;545;672;357;315;756;402;354;1.73;0.58;1.54;0.65
3425;1477;1948;4126;408;3718;4646;459;4187;0.52;1.91;0.47;2.15
1449;872;577;762;351;411;858;395;463;1.4;0.71;1.25;0.8
1872;1314;558;437;306;131;492;344;148;4.26;0.23;3.77;0.27
1489;885;604;779;325;454;877;365;512;1.33;0.75;1.18;0.85
3469;1490;1979;4009;390;3619;4514;439;4075;0.55;1.83;0.49;2.06
1518;902;616;835;368;467;940;414;526;1.32;0.76;1.17;0.85
2122;1397;725;613;344;269;690;387;303;2.7;0.37;2.39;0.42
1441;842;599;783;380;403;881;427;454;1.49;0.67;1.32;0.76
1987;1489;498;582;337;245;655;379;276;2.03;0.49;1.8;0.55
1517;871;646;985;376;609;1109;423;686;1.06;0.94;0.94;1.06
30496;1427;29069;594;259;335;668;291;377;86.77;0.01;77.11;0.01
13443;686;12757;655;212;443;737;238;499;28.8;0.03;25.57;0.04
3163;1387;1776;4417;251;4166;4974;282;4692;0.43;2.35;0.38;2.64
1787;682;1105;1521;235;1286;1712;264;1448;0.86;1.16;0.76;1.31
28889;1600;27289;481;229;252;541;257;284;108.29;0.01;96.09;0.01
23342;762;22580;661;238;423;744;268;476;53.38;0.02;47.44;0.02
2779;1338;1441;2477;253;2224;2789;284;2505;0.65;1.54;0.58;1.74
1678;678;1000;1484;239;1245;1671;269;1402;0.8;1.25;0.71;1.4
1758;1342;416;478;245;233;538;275;263;1.79;0.56;1.58;0.63
895;660;235;400;209;191;450;235;215;1.23;0.81;1.09;0.91
1759;1389;370;444;222;222;500;250;250;1.67;0.6;1.48;0.68
910;679;231;419;212;207;471;238;233;1.12;0.9;0.99;1.01
2192;1497;695;728;301;427;819;338;481;1.63;0.61;1.44;0.69
