640;375;265;624;334;290;650;348;302;0.91;1.09;0.88;1.14
556;443;113;1092;714;378;1138;744;394;0.3;3.35;0.29;3.49
961;374;587;967;314;653;1008;327;681;0.9;1.11;0.86;1.16
759;458;301;1450;943;507;1511;982;529;0.59;1.68;0.57;1.76
1875;380;1495;1960;356;1604;2043;371;1672;0.93;1.07;0.89;1.12
762;477;285;1480;938;542;1542;977;565;0.53;1.9;0.5;1.98
657;401;256;593;339;254;618;353;265;1.01;0.99;0.97;1.04
1818;458;1360;2695;722;1973;2809;752;2057;0.69;1.45;0.66;1.51
1464;394;1070;3371;373;2998;3513;388;3125;0.36;2.8;0.34;2.92
1042;459;583;2106;889;1217;2195;926;1269;0.48;2.09;0.46;2.18
660;403;257;647;383;264;674;399;275;0.97;1.03;0.93;1.07
673;475;198;1405;880;525;1464;917;547;0.38;2.65;0.36;2.76
679;360;319;559;295;264;582;307;275;1.21;0.83;1.16;0.86
549;397;152;411;250;161;428;260;168;0.94;1.06;0.9;1.11
3676;399;3277;3459;278;3181;3605;289;3316;1.03;0.97;0.99;1.01
533;369;164;416;247;169;433;257;176;0.97;1.03;0.93;1.07
2490;399;2091;2166;266;1900;2257;277;1980;1.1;0.91;1.06;0.95
606;382;224;459;269;190;478;280;198;1.18;0.85;1.13;0.88
686;394;292;576;285;291;600;297;303;1;1;0.96;1.04
518;403;115;366;277;89;381;288;93;1.29;0.77;1.24;0.81
1209;401;808;2182;307;1875;2274;320;1954;0.43;2.32;0.41;2.42
1392;417;975;2431;277;2154;2534;288;2246;0.45;2.21;0.43;2.3
807;370;437;770;288;482;802;300;502;0.91;1.1;0.87;1.15
715;409;306;530;265;265;552;276;276;1.15;0.87;1.11;0.9
847;403;444;776;374;402;808;389;419;1.1;0.91;1.06;0.94
1250;499;751;1648;1007;641;1717;1049;668;1.17;0.85;1.12;0.89
810;412;398;730;400;330;760;416;344;1.21;0.83;1.16;0.86
691;468;223;974;708;266;1015;738;277;0.84;1.19;0.81;1.24
586;400;186;579;378;201;603;394;209;0.93;1.08;0.89;1.12
686;478;208;1180;820;360;1230;854;376;0.58;1.73;0.55;1.81
593;378;215;564;386;178;587;402;185;1.21;0.83;1.16;0.86
686;472;214;1176;793;383;1225;826;399;0.56;1.79;0.54;1.86
618;390;228;562;320;242;585;333;252;0.94;1.06;0.9;1.11
737;486;251;1331;799;532;1387;832;555;0.47;2.12;0.45;2.21
600;391;209;570;349;221;594;363;231;0.95;1.06;0.9;1.11
653;497;156;1328;1053;275;1384;1097;287;0.57;1.76;0.54;1.84
849;381;468;653;279;374;680;290;390;1.25;0.8;1.2;0.83
999;386;613;733;273;460;764;284;480;1.33;0.75;1.28;0.78
637;387;250;504;292;212;525;304;221;1.18;0.85;1.13;0.88
678;384;294;492;292;200;512;304;208;1.47;0.68;1.41;0.71
612;375;237;493;291;202;513;303;210;1.17;0.85;1.13;0.89
614;388;226;473;271;202;493;282;211;1.12;0.89;1.07;0.93
639;388;251;528;301;227;550;313;237;1.11;0.9;1.06;0.94
522;395;127;403;258;145;420;268;152;0.88;1.14;0.84;1.2
597;392;205;480;293;187;500;305;195;1.1;0.91;1.05;0.95
533;383;150;369;265;104;384;276;108;1.44;0.69;1.39;0.72
709;389;320;576;299;277;600;311;289;1.16;0.87;1.11;0.9
663;406;257;483;253;230;503;263;240;1.12;0.89;1.07;0.93
490;377;113;519;380;139;541;396;145;0.81;1.23;0.78;1.28
671;495;176;1280;1018;262;1334;1061;273;0.67;1.49;0.64;1.55
837;368;469;1094;423;671;1140;440;700;0.7;1.43;0.67;1.49
629;509;120;1294;1049;245;1348;1093;255;0.49;2.04;0.47;2.12
1608;433;1175;1996;513;1483;2080;534;1546;0.79;1.26;0.76;1.32
1524;459;1065;1953;834;1119;2035;869;1166;0.95;1.05;0.91;1.09
1093;429;664;1316;533;783;1371;555;816;0.85;1.18;0.81;1.23
716;457;259;1171;780;391;1220;813;407;0.66;1.51;0.64;1.57
604;427;177;860;573;287;896;597;299;0.62;1.62;0.59;1.69
783;491;292;1256;883;373;1309;920;389;0.78;1.28;0.75;1.33
560;417;143;633;457;176;659;476;183;0.81;1.23;0.78;1.28
713;531;182;1142;612;530;1190;637;553;0.34;2.91;0.33;3.04
638;390;248;519;309;210;541;322;219;1.18;0.85;1.13;0.88
536;402;134;400;264;136;416;275;141;0.99;1.01;0.95;1.05
1341;365;976;1142;291;851;1190;303;887;1.15;0.87;1.1;0.91
511;379;132;393;260;133;409;271;138;0.99;1.01;0.96;1.05
877;403;474;729;321;408;759;334;425;1.16;0.86;1.12;0.9
1028;393;635;964;278;686;1004;289;715;0.93;1.08;0.89;1.13
1005;382;623;1075;306;769;1120;318;802;0.81;1.23;0.78;1.29
1065;378;687;793;267;526;826;278;548;1.31;0.77;1.25;0.8
691;379;312;573;325;248;597;338;259;1.26;0.79;1.2;0.83
612;388;224;496;284;212;517;296;221;1.06;0.95;1.01;0.99
587;413;174;420;295;125;437;307;130;1.39;0.72;1.34;0.75
554;406;148;388;274;114;404;285;119;1.3;0.77;1.24;0.8
29600;442;29158;803;477;326;837;497;340;89.44;0.01;85.76;0.01
667;508;159;1282;975;307;1336;1016;320;0.52;1.93;0.5;2.01
1380;431;949;3145;577;2568;3278;601;2677;0.37;2.71;0.35;2.82
700;484;216;1365;942;423;1422;981;441;0.51;1.96;0.49;2.04
776;404;372;622;497;125;648;518;130;2.98;0.34;2.86;0.35
676;480;196;1288;809;479;1342;843;499;0.41;2.44;0.39;2.55
1714;449;1265;5221;650;4571;5442;677;4765;0.28;3.61;0.27;3.77
701;483;218;1318;998;320;1373;1040;333;0.68;1.47;0.65;1.53
613;425;188;718;451;267;748;470;278;0.7;1.42;0.68;1.48
772;485;287;1256;942;314;1309;981;328;0.91;1.09;0.88;1.14
602;415;187;740;468;272;771;487;284;0.69;1.45;0.66;1.52
685;477;208;1102;763;339;1148;795;353;0.61;1.63;0.59;1.7
31417;578;30839;753;317;436;784;330;454;70.73;0.01;67.93;0.01
17183;438;16745;446;257;189;464;267;197;88.6;0.01;85;0.01
1585;452;1133;2720;360;2360;2835;375;2460;0.48;2.08;0.46;2.17
1069;340;729;1803;262;1541;1879;273;1606;0.47;2.11;0.45;2.2
29579;452;29127;646;310;336;673;323;350;86.69;0.01;83.22;0.01
19180;397;18783;481;258;223;501;268;233;84.23;0.01;80.61;0.01
1208;409;799;1806;320;1486;1882;333;1549;0.54;1.86;0.52;1.94
1011;420;591;1671;300;1371;1741;312;1429;0.43;2.32;0.41;2.42
690;397;293;568;309;259;592;322;270;1.13;0.88;1.09;0.92
659;407;252;524;279;245;546;290;256;1.03;0.97;0.98;1.02
648;391;257;545;297;248;568;309;259;1.04;0.96;0.99;1.01
749;405;344;563;274;289;586;285;301;1.19;0.84;1.14;0.88
807;407;400;989;497;492;1030;518;512;0.81;1.23;0.78;1.28
3358;485;2873;3787;803;2984;3947;837;3110;0.96;1.04;0.92;1.08
6380;470;5910;8672;539;8133;9039;561;8478;0.73;1.38;0.7;1.43
14125;452;13673;24719;691;24028;25767;720;25047;0.57;1.76;0.55;1.83
13435;499;12936;21831;621;21210;22756;647;22109;0.61;1.64;0.59;1.71
4715;491;4224;6182;749;5433;6444;780;5664;0.78;1.29;0.75;1.34
3096;437;2659;3176;529;2647;3310;551;2759;1;1;0.96;1.04
