t;s;g;el
0;1;6;10901.01
0;1;7;2530.82
0;1;8;28003.97
0;1;14;41848.94
0;1;17;10054.57
0;1;20;45609.04
0;1;23;48566.51
0;1;24;2921.29
0;1;25;22081.67
0;1;32;3379.53
0;1;33;43911.12
0;1;39;17876.4
0;1;46;49500.06
0;1;48;16520.6
0;1;49;26633.58
0;1;52;31279.84
0;1;56;33273.76
0;1;57;5165.06
0;1;60;26580.23
0;1;61;7181.44
0;1;62;2921.29
0;1;64;44791.24
0;1;66;22495.52
0;1;68;49599.5
0;1;70;48758.65
0;1;75;28342.34
0;1;76;43630.56
0;1;83;35970.22
0;1;84;19024.99
0;1;90;46479.74
0;1;91;23174.54
0;1;93;43543.49
0;1;94;45844.57
0;1;96;12825.88
0;1;100;46719.78
0;1;106;27145.73
0;1;107;1686.99
0;1;110;46086.2
0;1;117;48288.18
0;1;122;49605.6
0;1;127;28126.5
0;1;131;41935.9
0;1;132;26734.7
0;1;136;24609.38
0;1;139;39281.1
0;1;141;32570.56
0;1;142;23383.01
0;1;144;10130.62
0;1;147;6037.39
0;1;148;22449.36
0;1;150;48194.64
0;1;155;8087.65
0;1;160;2921.29
0;1;162;13866.2
0;1;163;9568.88
0;1;164;27230.39
0;1;165;9211.91
0;1;166;7295.21
0;1;170;14758.58
0;1;181;8500.98
0;1;182;41268.71
0;1;183;3863.48
0;1;185;2898.24
0;1;186;26971.44
0;1;189;33943.19
0;1;192;43040.73
0;1;193;25175.98
0;1;194;6291.02
0;1;198;7877.65
0;1;205;21007.62
0;1;206;34972.01
0;1;211;24157.96
0;1;212;23128
0;1;215;23091.79
0;1;216;21635.41
0;1;223;13921.85
0;1;225;49207.21
0;1;226;32373.65
0;1;227;25293.37
0;1;229;34867.32
0;1;231;23416.18
0;1;232;5052.22
0;1;236;3883.29
0;1;237;29896.41
0;1;238;10779.98
0;1;239;37092.02
0;1;242;7143.49
0;1;247;11116.17
0;1;248;26734.7
0;1;250;34400.49
0;1;253;17322.98
0;1;254;28717.25
0;1;263;20814.79
0;1;266;8737.47
0;1;273;22081.67
0;1;279;41409.27
0;1;283;50000
0;1;292;43681.97
0;1;293;37337.86
0;1;295;38155.5
0;1;302;18941.43
0;1;303;15190.16
0;1;304;1076.42
0;1;309;13716.68
0;1;310;0
0;1;315;40902.4
0;1;317;14278.96
0;1;318;46458.1
0;1;319;29442.66
0;1;325;42643.19
0;1;327;10130.62
0;1;329;6729.61
0;1;330;46656.08
0;1;331;41523.35
0;1;341;7625.13
0;1;342;22393.17
0;1;345;50000
0;1;349;12522.97
0;1;351;21201.42
0;1;353;35625.63
0;1;358;7560.71
0;1;359;50000
0;1;363;10130.62
0;1;364;2921.29
0;1;365;38304.64
0;1;368;6831.54
0;1;369;44633.19
0;1;371;35903.62
0;1;372;4009.67
0;1;379;22620.04
0;1;381;0
0;1;382;12639.45
0;1;383;36075.31
0;1;392;29805.7
0;1;393;11001.38
0;1;405;5668.8
0;1;408;14337.2
0;1;411;40240.65
0;1;412;7323.48
0;1;438;28347.15
0;1;440;43779.31
0;1;441;39089.36
0;1;443;21248.28
0;1;444;6955.69
0;1;447;8654.33
0;1;448;22081.67
0;1;453;34560.76
0;1;454;39885.06
0;1;455;37036.19
0;1;464;36878.87
0;1;469;36299.23
0;1;471;10992.04
0;1;474;39422.05
0;1;475;10130.62
0;1;476;42822.89
0;1;480;13153.58
0;1;481;20552.8
0;1;488;30676.48
0;1;496;44828.21
0;1;499;46592.42
0;2;6;39570.19
0;2;7;12535.15
0;2;8;25414.95
0;2;14;2019.18
0;2;17;14300.6
0;2;20;6043.57
0;2;23;29185.48
0;2;24;48004.14
0;2;25;3074.37
0;2;32;16299.4
0;2;33;8774.16
0;2;39;6338.35
0;2;46;48949.13
0;2;48;35137.32
0;2;49;24437.69
0;2;52;19967.13
0;2;56;38686.68
0;2;57;30590.13
0;2;60;19183.38
0;2;61;35923.65
0;2;62;48004.14
0;2;64;26001.79
0;2;66;16798.63
